user_id,event_date,event_type,session_duration
4157,2024-03-31,video_start,116
4157,2024-01-29,video_complete,30
4157,2024-06-07,search,55
4157,2024-03-20,video_complete,23
4157,2024-03-12,video_complete,48
4157,2024-07-20,video_pause,38
4157,2024-03-27,search,17
4157,2024-07-17,video_start,81
4157,2024-06-11,video_start,117
4157,2024-04-15,search,119
4157,2024-03-21,video_start,66
4157,2024-06-23,video_complete,86
4157,2024-05-01,video_pause,55
4157,2024-04-12,video_start,110
4157,2024-05-05,search,40
4157,2024-02-28,video_pause,57
4157,2024-05-16,search,104
4157,2024-07-25,search,95
4157,2024-05-11,video_complete,78
4157,2023-12-29,video_pause,12
4157,2024-03-11,video_pause,18
4157,2024-01-03,profile_view,42
4157,2023-12-02,video_start,84
4157,2024-04-06,video_complete,18
4157,2024-03-27,video_complete,42
4157,2023-12-31,video_start,45
4157,2023-12-23,video_pause,31
4157,2024-05-23,search,110
4157,2024-02-07,search,63
4157,2024-01-23,video_start,31
4157,2024-03-04,video_start,29
4157,2024-01-18,search,1
4157,2024-07-11,search,76
4157,2024-01-17,video_complete,43
4157,2024-01-14,video_pause,56
4157,2024-02-19,search,73
4157,2024-01-06,profile_view,59
4157,2024-06-02,video_pause,66
4158,2023-11-20,ad_view,113
4158,2024-05-05,video_pause,4
4159,2024-04-08,profile_view,71
4159,2023-05-04,video_start,97
4159,2023-12-23,video_pause,71
4159,2024-04-17,video_pause,28
4159,2024-06-30,video_start,15
4159,2023-11-29,video_complete,119
4159,2024-04-28,profile_view,102
4159,2023-09-14,video_pause,94
4159,2024-02-19,video_start,100
4159,2024-07-11,video_complete,43
4159,2023-09-26,video_pause,76
4159,2023-05-05,video_complete,55
4159,2024-01-30,profile_view,12
4159,2024-03-19,video_complete,27
4159,2023-04-19,video_complete,48
4159,2024-05-20,video_pause,46
4159,2023-10-01,video_pause,87
4159,2024-06-18,search,98
4159,2024-03-26,profile_view,110
4159,2024-01-24,profile_view,112
4159,2024-05-20,video_pause,34
4159,2023-08-03,video_complete,86
4159,2023-04-14,profile_view,57
4159,2023-10-31,video_pause,87
4159,2023-05-06,video_start,92
4159,2023-07-07,video_start,46
4159,2023-12-15,video_complete,104
4159,2024-05-23,search,78
4159,2024-04-24,video_complete,104
4159,2023-07-15,video_start,72
4159,2023-05-12,profile_view,42
4159,2023-10-27,profile_view,15
4159,2023-11-09,video_complete,94
4159,2023-05-16,video_pause,58
4159,2024-04-20,video_start,55
4159,2024-03-12,profile_view,94
4159,2024-05-26,profile_view,72
4159,2023-05-07,video_complete,5
4159,2023-09-18,video_pause,53
4159,2024-01-02,video_pause,91
4159,2024-06-11,video_start,120
4159,2024-01-06,video_complete,17
4159,2023-05-17,video_start,115
4159,2023-04-17,search,1
4159,2023-11-27,video_pause,39
4159,2024-03-10,video_start,52
4159,2023-05-24,video_complete,43
4159,2023-06-11,video_pause,3
4159,2023-09-07,video_complete,117
4159,2023-08-30,video_start,47
4160,2023-08-12,video_pause,102
4160,2023-10-05,search,1
4160,2023-05-06,video_start,29
4160,2023-07-25,video_pause,87
4160,2023-08-05,search,26
4160,2023-07-31,video_pause,53
4160,2023-12-15,ad_view,67
4160,2024-05-18,ad_view,58
4161,2023-06-30,video_pause,74
4161,2023-11-09,search,119
4161,2024-01-25,video_pause,45
4161,2023-08-20,video_start,119
4161,2023-10-14,search,91
4161,2023-05-04,video_start,105
4161,2023-07-05,search,105
4161,2023-08-08,search,21
4161,2023-04-18,profile_view,37
4161,2024-01-17,video_pause,55
4161,2024-04-16,video_start,39
4161,2024-03-27,search,52
4161,2024-01-29,video_pause,58
4161,2023-05-14,profile_view,51
4161,2024-01-09,video_complete,22
4161,2024-04-06,profile_view,100
4161,2023-07-29,video_pause,78
4161,2024-06-01,profile_view,90
4161,2023-05-02,video_complete,40
4161,2023-03-25,video_start,50
4161,2024-02-19,video_pause,48
4161,2023-09-22,search,22
4161,2023-12-11,video_pause,103
4161,2024-07-05,profile_view,120
4161,2023-07-17,video_pause,93
4161,2024-05-26,video_complete,49
4161,2023-09-13,video_pause,76
4161,2023-08-14,video_pause,102
4161,2024-05-23,video_complete,20
4161,2024-01-24,video_pause,10
4161,2023-12-27,search,94
4161,2023-07-30,video_start,101
4161,2023-08-15,video_pause,28
4161,2024-03-10,video_pause,109
4161,2023-04-14,profile_view,90
4161,2023-04-18,video_complete,102
4162,2024-05-27,profile_view,8
4162,2023-10-06,video_complete,49
4162,2023-11-07,video_complete,104
4162,2023-12-04,video_pause,87
4162,2024-04-02,video_pause,39
4163,2024-05-26,video_start,84
4163,2024-05-30,video_start,48
4163,2024-05-12,video_pause,105
4163,2024-05-12,search,33
4163,2024-07-24,search,19
4163,2024-06-14,video_start,89
4163,2024-06-08,video_start,115
4163,2024-07-04,search,46
4163,2024-05-01,video_start,115
4163,2024-06-22,video_pause,28
4163,2024-05-05,video_pause,98
4163,2024-07-08,ad_view,72
4163,2024-03-21,search,1
4163,2024-03-20,ad_view,115
4163,2024-05-04,search,7
4163,2024-05-08,ad_view,116
4163,2024-05-21,search,111
4164,2024-06-10,video_pause,70
4165,2024-04-23,profile_view,21
4165,2024-02-21,search,79
4165,2023-11-18,search,106
4165,2023-07-22,video_start,88
4165,2023-10-03,video_start,76
4165,2023-12-19,video_start,113
4166,2024-07-06,search,72
4166,2023-11-05,search,56
4166,2024-06-11,search,92
4166,2023-06-15,search,108
4167,2024-05-04,profile_view,105
4167,2024-07-17,search,44
4167,2024-05-03,video_pause,15
4167,2024-05-31,video_start,90
4167,2024-04-01,video_pause,115
4167,2024-05-12,video_complete,33
4167,2024-03-16,video_start,29
4167,2024-03-11,video_complete,9
4167,2024-06-09,video_start,30
4167,2024-05-03,video_pause,41
4167,2024-03-04,video_pause,35
4167,2024-03-31,video_pause,109
4167,2024-02-06,video_start,111
4167,2024-03-04,video_start,61
4167,2024-05-09,video_complete,20
4167,2024-07-20,profile_view,67
4167,2024-07-21,profile_view,47
4167,2024-03-11,profile_view,46
4167,2024-04-15,video_start,75
4167,2024-05-12,video_pause,71
4167,2024-02-04,video_start,118
4167,2024-06-07,video_complete,115
4167,2024-07-05,video_complete,38
4167,2024-05-11,video_complete,74
4167,2024-07-15,video_complete,21
4167,2024-02-18,video_start,67
4167,2024-02-12,video_start,76
4167,2024-05-18,profile_view,88
4167,2024-05-22,search,31
4167,2024-05-22,profile_view,33
4167,2024-06-17,video_pause,105
4167,2024-02-17,video_complete,112
4167,2024-04-28,search,53
4167,2024-02-22,video_pause,20
4167,2024-07-13,video_start,54
4167,2024-04-16,video_complete,2
4167,2024-04-26,video_complete,101
4167,2024-06-08,video_start,44
4167,2024-02-20,search,83
4167,2024-07-16,video_pause,17
4168,2024-02-18,video_pause,49
4168,2024-05-02,video_complete,74
4168,2024-02-29,video_start,95
4168,2024-03-31,video_start,114
4168,2024-05-30,search,108
4169,2024-03-18,video_pause,37
4169,2023-11-06,ad_view,50
4169,2023-06-20,video_pause,72
4169,2024-05-17,ad_view,32
4169,2023-06-24,video_start,67
4170,2023-08-27,search,35
4170,2023-11-24,video_start,64
4170,2023-12-30,search,90
4170,2024-04-13,video_start,110
4170,2023-11-05,search,72
4170,2023-07-20,ad_view,113
4170,2023-10-09,search,21
4170,2023-12-03,video_start,23
4170,2023-12-30,video_start,71
4170,2023-12-12,video_pause,57
4170,2023-12-25,video_pause,61
4170,2024-06-10,video_pause,70
4170,2024-03-29,ad_view,60
4170,2023-10-11,video_pause,97
4170,2024-04-01,video_pause,86
4170,2024-05-10,search,39
4170,2023-12-21,video_start,90
4170,2024-01-17,video_start,80
4170,2023-09-12,search,16
4171,2024-07-03,video_start,80
4171,2024-03-10,ad_view,90
4171,2024-07-06,ad_view,50
4171,2024-04-17,video_pause,101
4171,2024-06-25,video_pause,3
4171,2024-04-23,video_start,105
4171,2024-07-16,video_start,9
4171,2024-07-01,video_start,95
4171,2024-04-11,ad_view,3
4171,2024-03-06,video_start,57
4171,2024-06-19,video_pause,82
4171,2024-04-26,ad_view,74
4171,2024-04-25,search,19
4171,2024-06-07,video_pause,59
4171,2024-04-21,search,88
4171,2024-06-23,ad_view,2
4172,2023-07-24,search,13
4172,2024-02-01,video_pause,51
4172,2023-06-20,profile_view,70
4172,2023-12-13,video_start,62
4172,2023-07-12,search,120
4172,2023-12-06,video_start,66
4172,2024-04-04,video_pause,37
4172,2024-06-06,video_start,29
4172,2024-01-20,profile_view,48
4172,2023-06-27,video_pause,24
4172,2024-04-18,search,40
4172,2024-03-04,search,51
4172,2024-01-06,video_pause,2
4172,2024-07-16,video_complete,56
4172,2023-11-13,search,42
4172,2024-02-29,search,85
4172,2024-03-14,profile_view,20
4172,2024-04-10,search,62
4172,2023-06-22,video_complete,79
4172,2023-08-14,video_complete,89
4172,2023-12-25,video_pause,108
4172,2024-01-14,video_pause,102
4172,2023-06-18,profile_view,31
4172,2023-06-13,video_start,91
4172,2023-10-30,profile_view,114
4172,2024-02-16,video_start,11
4172,2024-05-18,video_start,106
4172,2024-04-04,video_start,17
4172,2024-02-12,video_complete,83
4172,2024-06-12,video_complete,19
4172,2023-11-23,video_pause,74
4172,2024-04-12,video_complete,62
4172,2024-02-18,profile_view,72
4172,2024-06-25,profile_view,105
4172,2023-11-23,video_start,56
4172,2023-06-27,video_pause,106
4172,2024-07-21,video_complete,2
4172,2023-08-02,video_pause,3
4172,2024-05-09,video_pause,97
4172,2023-08-02,profile_view,99
4172,2023-11-05,profile_view,85
4172,2024-02-03,search,82
4172,2024-04-16,profile_view,1
4172,2023-08-15,video_start,34
4172,2023-10-02,video_start,59
4173,2024-07-17,video_start,48
4173,2024-06-27,video_start,43
4173,2024-06-29,video_pause,106
4173,2024-07-13,video_pause,79
4174,2023-09-29,ad_view,72
4174,2024-01-24,search,54
4174,2023-12-10,search,26
4174,2023-12-25,ad_view,3
4174,2024-02-17,search,42
4174,2024-03-26,video_pause,49
4174,2023-11-18,search,99
4174,2024-02-28,search,99
4174,2024-04-08,ad_view,103
4174,2023-12-23,video_pause,99
4174,2024-06-01,ad_view,36
4174,2023-11-24,search,53
4174,2024-07-19,video_pause,93
4175,2024-02-13,video_pause,113
4175,2024-04-16,search,78
4175,2023-05-29,video_pause,16
4175,2023-07-17,video_start,112
4175,2023-05-02,video_start,60
4175,2024-07-21,search,51
4175,2024-06-19,video_pause,113
4175,2024-04-15,profile_view,49
4175,2023-07-22,search,105
4175,2024-02-06,profile_view,75
4175,2023-12-23,video_pause,79
4175,2023-03-22,video_start,50
4175,2023-11-23,video_pause,61
4175,2024-03-25,search,81
4175,2023-10-04,video_complete,91
4175,2023-09-24,search,4
4175,2023-10-29,video_start,8
4175,2023-10-25,search,51
4175,2023-10-10,profile_view,63
4175,2023-05-27,video_start,112
4175,2024-07-01,profile_view,13
4175,2024-04-08,video_complete,74
4175,2023-07-29,search,117
4175,2023-06-01,video_start,81
4175,2023-04-23,video_pause,30
4175,2023-10-20,profile_view,79
4175,2024-06-21,video_pause,9
4175,2024-02-09,profile_view,48
4175,2023-06-07,profile_view,48
4175,2023-07-18,video_start,4
4175,2024-01-11,video_pause,57
4175,2023-12-07,video_start,66
4175,2024-06-17,video_start,58
4175,2023-11-19,profile_view,3
4175,2024-01-12,search,93
4175,2024-02-18,profile_view,26
4175,2023-05-30,video_pause,22
4176,2024-01-30,video_complete,78
4176,2024-01-24,video_complete,89
4176,2024-07-12,search,59
4176,2024-03-11,profile_view,60
4176,2024-07-05,search,5
4176,2024-04-03,video_complete,4
4176,2024-06-06,video_complete,74
4176,2024-01-30,video_start,53
4176,2024-07-24,video_pause,120
4176,2024-04-18,video_complete,58
4176,2024-04-06,video_pause,76
4176,2024-01-22,video_pause,57
4176,2024-04-07,video_start,1
4176,2024-06-06,search,80
4176,2024-03-25,video_complete,62
4176,2024-02-03,profile_view,12
4176,2024-02-22,video_start,46
4176,2024-04-23,profile_view,114
4176,2024-05-17,video_complete,68
4176,2024-01-25,search,2
4176,2024-05-01,video_start,40
4176,2024-03-26,video_complete,25
4176,2024-04-14,video_complete,116
4176,2024-06-03,video_pause,87
4176,2024-01-22,profile_view,115
4176,2024-07-05,video_start,58
4176,2024-04-12,profile_view,33
4176,2024-07-09,profile_view,95
4176,2024-02-22,search,53
4176,2024-06-25,profile_view,79
4176,2024-01-20,profile_view,54
4176,2024-02-01,profile_view,13
4176,2024-07-21,video_start,40
4176,2024-06-16,search,103
4176,2024-01-24,video_complete,2
4176,2024-04-20,video_pause,73
4176,2024-07-06,search,89
4176,2024-04-14,video_start,108
4176,2024-06-27,video_pause,41
4176,2024-02-09,search,62
4177,2024-07-14,video_pause,24
4177,2024-07-14,video_complete,70
4177,2024-07-01,profile_view,49
4177,2024-06-18,profile_view,26
4177,2024-07-08,profile_view,109
4177,2024-07-15,video_complete,19
4177,2024-06-15,video_complete,66
4177,2024-06-03,video_complete,73
4177,2024-06-11,video_start,40
4177,2024-07-17,video_pause,99
4177,2024-06-30,profile_view,59
4177,2024-07-17,search,80
4177,2024-07-14,video_start,105
4177,2024-07-08,profile_view,101
4177,2024-05-13,video_complete,83
4177,2024-06-29,search,84
4177,2024-07-05,search,59
4177,2024-06-23,video_start,26
4177,2024-07-20,video_start,5
4177,2024-06-15,video_start,57
4177,2024-05-16,profile_view,52
4177,2024-06-07,profile_view,80
4177,2024-07-11,search,43
4177,2024-07-11,video_start,71
4177,2024-05-21,profile_view,98
4177,2024-07-05,video_start,33
4177,2024-06-06,video_complete,67
4177,2024-07-04,video_pause,22
4177,2024-06-09,video_complete,85
4177,2024-07-24,video_complete,95
4177,2024-05-18,search,107
4177,2024-07-02,video_start,118
4177,2024-07-14,search,11
4177,2024-06-08,video_pause,1
4177,2024-06-30,profile_view,109
4177,2024-07-06,video_pause,30
4177,2024-06-16,video_pause,86
4177,2024-05-26,video_pause,40
4177,2024-06-23,video_complete,99
4178,2024-07-24,profile_view,71
4178,2023-06-16,search,119
4178,2024-06-30,video_pause,89
4178,2023-10-08,video_complete,41
4178,2024-03-29,video_pause,15
4178,2023-08-13,video_pause,22
4178,2024-06-01,video_complete,76
4178,2023-08-12,profile_view,25
4178,2024-03-09,video_pause,89
4178,2023-08-15,video_start,96
4178,2024-06-11,search,108
4178,2023-09-29,video_complete,76
4178,2023-08-27,video_complete,72
4178,2023-07-14,video_pause,101
4178,2023-08-13,profile_view,111
4178,2024-04-05,video_start,28
4178,2023-09-07,search,72
4178,2024-04-06,video_complete,48
4178,2023-10-20,video_pause,84
4178,2024-04-27,video_pause,112
4178,2024-03-12,video_start,87
4178,2024-07-04,search,29
4178,2023-06-01,search,115
4178,2023-07-22,video_pause,72
4178,2023-11-01,video_start,42
4178,2024-04-04,search,119
4178,2023-08-10,video_start,112
4178,2023-06-16,video_start,99
4178,2024-02-14,profile_view,79
4179,2024-03-20,profile_view,91
4179,2024-05-03,video_start,6
4179,2024-06-05,video_pause,31
4179,2024-03-11,video_start,22
4179,2024-02-11,search,19
4179,2024-05-03,profile_view,87
4179,2024-03-14,video_complete,94
4179,2024-02-27,search,111
4179,2024-05-01,profile_view,70
4179,2024-02-28,video_complete,66
4179,2024-04-30,search,113
4180,2023-05-10,search,14
4180,2024-05-23,search,13
4180,2024-04-18,video_pause,48
4180,2023-12-11,video_start,44
4180,2023-05-26,search,31
4180,2023-04-03,video_complete,85
4180,2024-02-17,video_complete,9
4180,2023-06-09,profile_view,31
4180,2024-07-11,video_start,110
4180,2024-02-11,search,109
4180,2024-04-14,search,32
4180,2023-06-11,search,22
4180,2024-01-26,video_start,78
4180,2023-02-10,video_complete,56
4180,2024-01-29,search,75
4180,2023-10-15,video_complete,113
4180,2023-08-13,video_pause,102
4180,2023-08-26,profile_view,5
4180,2024-01-31,video_start,61
4180,2023-02-22,profile_view,109
4180,2023-11-25,search,13
4180,2024-03-30,profile_view,14
4180,2023-09-27,search,115
4180,2023-04-08,search,31
4180,2023-06-11,video_complete,28
4180,2023-05-08,video_complete,33
4180,2023-11-28,video_start,100
4180,2023-10-17,search,46
4180,2023-04-07,video_complete,79
4180,2024-05-01,search,84
4180,2024-07-06,video_start,11
4180,2024-01-16,video_start,60
4180,2023-12-09,search,105
4181,2024-06-09,ad_view,53
4181,2024-06-14,video_start,105
4181,2024-06-14,video_start,38
4181,2024-07-07,video_pause,108
4181,2024-06-23,video_start,115
4181,2024-05-31,video_start,58
4181,2024-05-24,video_start,79
4181,2024-04-29,ad_view,75
4182,2023-02-25,video_start,114
4182,2023-02-08,profile_view,67
4182,2023-02-01,profile_view,45
4182,2024-05-18,video_start,101
4182,2023-08-13,profile_view,87
4182,2024-05-13,search,111
4182,2023-02-09,search,60
4182,2023-04-27,video_pause,2
4182,2023-06-12,profile_view,26
4182,2023-11-28,profile_view,69
4182,2024-06-18,profile_view,94
4182,2023-09-25,video_start,82
4182,2023-06-16,profile_view,56
4182,2024-03-23,profile_view,54
4182,2023-10-18,video_complete,38
4182,2024-01-04,video_start,96
4182,2023-11-27,search,110
4182,2024-05-11,video_pause,91
4182,2024-06-18,video_start,26
4182,2024-01-08,video_complete,112
4182,2024-01-22,video_pause,62
4182,2024-05-14,search,32
4182,2023-09-19,search,16
4183,2024-06-01,search,90
4183,2024-03-07,video_start,94
4183,2024-05-07,ad_view,36
4183,2024-04-02,video_pause,23
4183,2024-03-17,video_pause,108
4183,2024-04-27,ad_view,114
4183,2024-06-12,video_start,8
4183,2024-05-27,search,100
4183,2024-07-02,ad_view,44
4183,2024-04-25,video_pause,48
4183,2024-03-20,video_pause,32
4183,2024-06-08,video_start,53
4183,2024-04-03,ad_view,58
4183,2024-06-14,video_pause,65
4183,2024-03-07,ad_view,84
4183,2024-04-12,ad_view,55
4183,2024-04-29,search,54
4183,2024-05-16,video_pause,118
4183,2024-03-15,search,101
4183,2024-06-25,ad_view,10
4184,2024-05-10,search,4
4184,2023-10-03,video_pause,9
4184,2023-08-23,search,88
4184,2023-09-01,search,69
4184,2024-04-28,search,70
4184,2024-06-18,video_pause,80
4184,2023-12-25,ad_view,11
4184,2023-10-20,video_pause,9
4184,2024-03-08,video_pause,72
4184,2023-11-02,ad_view,60
4184,2024-03-17,video_pause,41
4184,2024-06-24,search,20
4184,2023-12-08,search,36
4184,2024-03-08,search,50
4184,2024-07-20,search,33
4185,2024-04-14,video_pause,71
4185,2023-04-09,search,15
4185,2024-07-21,video_pause,103
4186,2023-11-04,search,88
4186,2024-03-13,search,38
4186,2024-06-15,video_start,105
4186,2024-03-27,search,37
4186,2024-01-03,video_start,24
4186,2024-01-09,video_start,67
4186,2024-01-20,video_pause,54
4187,2023-09-10,ad_view,45
4187,2024-03-17,search,110
4187,2023-10-04,video_pause,62
4187,2023-10-01,ad_view,85
4187,2023-11-08,video_start,69
4187,2024-03-03,ad_view,39
4187,2023-10-05,video_pause,92
4187,2024-02-22,search,46
4187,2023-12-12,video_start,16
4187,2024-07-21,video_start,104
4187,2023-10-13,video_start,82
4187,2023-09-23,ad_view,118
4187,2023-10-27,ad_view,33
4187,2024-06-28,video_pause,103
4187,2024-03-08,video_pause,65
4187,2024-05-26,ad_view,98
4188,2024-07-21,video_pause,10
4188,2024-07-22,search,19
4188,2023-10-15,profile_view,43
4188,2023-06-04,search,45
4188,2023-07-12,video_start,66
4188,2023-03-30,video_pause,14
4188,2023-11-01,video_complete,107
4189,2023-12-22,search,89
4189,2023-10-12,video_start,60
4189,2023-12-16,video_start,93
4189,2024-04-08,video_start,115
4189,2024-04-15,video_pause,40
4189,2023-11-06,video_start,87
4189,2023-11-15,video_complete,17
4189,2023-12-27,video_start,92
4189,2024-04-17,video_start,71
4189,2024-06-15,video_pause,93
4189,2024-03-06,video_pause,1
4189,2024-07-16,video_complete,69
4189,2024-07-06,profile_view,73
4189,2024-03-20,video_start,41
4189,2023-12-26,search,49
4189,2023-10-17,search,114
4189,2024-02-13,profile_view,119
4189,2024-02-14,video_pause,87
4189,2024-07-12,video_pause,105
4189,2024-05-28,video_complete,71
4189,2024-03-27,profile_view,81
4189,2023-11-15,video_pause,104
4189,2023-11-03,profile_view,103
4189,2024-05-18,video_pause,49
4189,2024-04-30,profile_view,10
4189,2024-03-06,video_complete,69
4189,2024-07-10,video_pause,80
4189,2024-05-22,profile_view,28
4189,2023-12-29,video_start,16
4189,2023-11-12,search,85
4189,2024-01-30,profile_view,110
4189,2024-01-28,search,27
4189,2023-12-18,video_complete,70
4189,2024-07-17,video_complete,91
4189,2023-12-06,video_complete,10
4189,2024-07-07,video_pause,105
4190,2024-06-11,profile_view,30
4190,2024-07-10,video_start,4
4190,2024-06-09,search,30
4190,2024-06-01,video_complete,104
4190,2024-06-13,video_pause,89
4190,2024-07-13,video_pause,79
4190,2024-06-17,video_start,29
4190,2024-07-24,video_complete,118
4190,2024-07-16,profile_view,111
4190,2024-06-22,profile_view,115
4190,2024-07-17,profile_view,90
4190,2024-05-31,video_pause,67
4190,2024-05-30,video_complete,46
4190,2024-06-07,search,28
4190,2024-07-14,profile_view,35
4190,2024-07-06,search,51
4190,2024-07-21,profile_view,73
4190,2024-06-02,video_complete,14
4190,2024-06-15,video_pause,112
4190,2024-06-28,video_start,101
4190,2024-06-14,video_pause,21
4190,2024-07-04,video_start,67
4190,2024-07-10,profile_view,92
4190,2024-06-17,profile_view,103
4190,2024-07-23,profile_view,102
4190,2024-07-02,video_complete,26
4190,2024-07-14,profile_view,81
4190,2024-06-16,video_pause,7
4190,2024-06-12,video_pause,6
4190,2024-06-29,search,106
4190,2024-07-22,search,88
4190,2024-06-27,video_pause,33
4190,2024-06-02,search,32
4191,2023-05-13,video_pause,40
4191,2023-09-13,video_complete,8
4191,2024-06-12,search,35
4191,2023-06-04,video_complete,20
4191,2023-06-14,video_pause,10
4191,2024-05-12,video_start,14
4191,2024-06-03,video_pause,3
4191,2023-08-23,video_complete,89
4191,2023-12-07,search,19
4191,2023-03-26,video_pause,11
4191,2023-07-17,profile_view,7
4191,2023-07-05,profile_view,79
4191,2023-09-19,video_pause,69
4191,2023-04-14,video_pause,36
4191,2023-07-08,profile_view,8
4191,2023-05-21,video_start,89
4191,2023-10-02,profile_view,110
4191,2023-11-28,video_complete,51
4191,2024-04-23,video_pause,83
4191,2024-05-14,profile_view,42
4191,2023-05-04,video_complete,16
4191,2023-07-09,search,52
4191,2024-01-13,video_complete,112
4191,2023-04-21,video_start,92
4191,2023-12-04,profile_view,20
4191,2023-10-19,video_pause,22
4191,2024-02-23,video_start,90
4191,2024-06-10,video_start,120
4191,2023-08-26,video_start,49
4191,2024-02-09,video_start,93
4191,2024-02-07,search,57
4191,2023-07-14,video_pause,49
4191,2023-11-05,video_complete,104
4191,2024-05-27,video_pause,6
4191,2024-04-19,profile_view,4
4191,2023-12-29,profile_view,82
4191,2023-08-22,video_pause,72
4191,2024-06-24,video_complete,12
4192,2024-07-25,video_start,65
4192,2024-07-24,video_pause,109
4192,2024-07-20,video_start,98
4192,2024-07-24,video_pause,44
4192,2024-07-21,ad_view,92
4193,2024-05-24,video_pause,59
4193,2024-02-21,video_start,1
4193,2024-02-04,video_pause,74
4193,2024-02-19,video_start,30
4193,2024-05-09,video_pause,72
4193,2024-04-24,video_start,68
4193,2024-03-30,search,71
4193,2024-03-15,search,92
4193,2024-05-04,search,97
4193,2024-03-29,search,91
4193,2024-06-07,ad_view,82
4193,2024-07-06,search,117
4194,2024-07-17,video_complete,91
4194,2024-07-23,profile_view,47
4194,2024-07-25,video_pause,110
4194,2024-07-15,video_complete,48
4194,2024-07-22,search,99
4194,2024-07-13,video_pause,36
4194,2024-07-25,video_start,46
4194,2024-07-12,video_pause,10
4194,2024-07-25,profile_view,73
4194,2024-07-22,search,97
4194,2024-07-18,search,46
4194,2024-07-14,video_pause,97
4194,2024-07-19,video_start,77
4194,2024-07-24,search,49
4194,2024-07-13,search,58
4194,2024-07-19,video_pause,7
4194,2024-07-24,video_complete,51
4194,2024-07-23,search,87
4194,2024-07-19,profile_view,104
4194,2024-07-19,video_start,19
4194,2024-07-25,video_start,71
4194,2024-07-24,video_complete,71
4194,2024-07-24,video_start,60
4194,2024-07-24,video_start,97
4194,2024-07-19,video_start,95
4194,2024-07-19,video_complete,87
4194,2024-07-18,search,43
4194,2024-07-20,video_pause,84
4194,2024-07-14,video_complete,46
4194,2024-07-13,video_start,114
4194,2024-07-16,video_pause,92
4194,2024-07-19,video_start,74
4194,2024-07-20,profile_view,114
4194,2024-07-14,video_pause,111
4194,2024-07-25,video_pause,42
4194,2024-07-22,video_start,82
4194,2024-07-25,video_complete,11
4194,2024-07-13,video_complete,107
4194,2024-07-13,video_complete,68
4194,2024-07-15,search,95
4194,2024-07-12,video_start,100
4195,2024-04-01,video_start,13
4195,2024-05-15,ad_view,36
4195,2024-07-10,ad_view,44
4195,2024-07-05,search,31
4195,2024-04-06,search,120
4195,2024-07-01,ad_view,85
4196,2024-07-25,video_complete,37
4196,2024-07-14,search,43
4196,2024-07-05,profile_view,56
4196,2024-05-30,profile_view,111
4196,2024-05-29,video_start,13
4197,2024-06-21,video_start,47
4197,2024-04-27,ad_view,79
4198,2024-04-22,video_pause,119
4198,2024-03-26,profile_view,20
4198,2024-05-08,video_complete,104
4198,2024-05-18,video_pause,103
4198,2024-07-03,video_start,27
4198,2024-06-15,video_pause,113
4198,2024-04-20,video_start,116
4198,2024-05-04,profile_view,101
4198,2024-07-15,video_complete,41
4198,2024-07-11,search,68
4198,2024-05-08,search,24
4198,2024-06-09,video_complete,23
4198,2024-05-27,search,37
4198,2024-03-25,video_start,97
4198,2024-04-15,video_complete,106
4198,2024-06-23,profile_view,114
4198,2024-04-08,video_pause,120
4198,2024-03-10,video_start,93
4198,2024-03-03,video_pause,23
4198,2024-07-09,video_pause,107
4198,2024-03-10,profile_view,38
4198,2024-07-08,video_pause,85
4198,2024-05-31,profile_view,12
4198,2024-04-10,search,84
4198,2024-07-04,video_start,5
4198,2024-05-28,video_start,47
4198,2024-04-04,video_start,18
4198,2024-05-16,video_pause,43
4198,2024-05-08,video_pause,87
4198,2024-04-06,profile_view,61
4199,2023-10-23,video_start,36
4199,2024-07-01,ad_view,114
4199,2024-03-20,video_pause,13
4199,2024-01-18,search,49
4200,2024-07-18,video_complete,57
4200,2024-05-17,search,11
4200,2024-04-07,video_start,112
4200,2024-01-14,video_start,119
4200,2024-07-02,profile_view,84
4200,2024-01-11,search,116
4200,2024-03-26,video_pause,116
4200,2023-11-17,video_complete,10
4200,2024-04-18,video_complete,81
4200,2024-03-26,video_start,99
4200,2023-12-16,search,41
4200,2024-04-05,video_complete,23
4200,2024-06-18,video_complete,40
4200,2024-04-30,video_complete,8
4200,2024-05-07,search,95
4200,2024-06-24,search,98
4200,2023-12-22,video_start,84
4200,2024-06-14,video_pause,109
4200,2024-06-19,video_start,32
4201,2023-11-03,search,95
4201,2024-01-31,profile_view,33
4201,2023-10-25,video_start,14
4201,2024-04-29,search,41
4201,2024-06-02,video_pause,61
4201,2023-08-09,video_start,75
4201,2023-12-17,profile_view,100
4201,2023-07-29,search,5
4201,2023-07-05,video_start,80
4201,2024-05-14,profile_view,9
4201,2023-10-30,video_complete,109
4202,2024-03-09,ad_view,13
4202,2023-05-20,ad_view,22
4202,2024-01-22,search,35
4202,2023-03-18,ad_view,96
4202,2024-02-05,video_start,71
4202,2024-03-09,search,119
4202,2024-03-11,search,50
4203,2024-07-03,video_complete,32
4203,2024-05-09,search,10
4203,2024-05-28,profile_view,106
4203,2024-07-17,video_pause,84
4203,2024-05-19,profile_view,41
4203,2024-07-24,video_start,55
4203,2024-06-01,search,74
4203,2024-05-04,video_complete,34
4203,2024-06-29,video_start,61
4203,2024-05-30,video_complete,74
4203,2024-06-26,video_pause,9
4203,2024-06-01,video_complete,31
4203,2024-06-21,video_complete,30
4203,2024-05-04,profile_view,78
