user_id,registration_date,device_type,country,age_group
3787,2023-03-19,mobile,Kazakhstan,36-45
3788,2023-08-22,mobile,Ukraine,55+
3789,2023-10-31,tablet,Ukraine,55+
3790,2023-10-20,mobile,Ukraine,36-45
3791,2023-12-20,tablet,Kazakhstan,55+
3792,2023-01-08,tablet,Belarus,36-45
3793,2023-06-15,mobile,Russia,18-25
3794,2024-05-20,desktop,Russia,55+
3795,2024-03-16,mobile,Ukraine,18-25
3796,2023-04-01,desktop,Belarus,55+
3797,2023-03-09,tablet,Belarus,36-45
3798,2024-04-06,desktop,Ukraine,36-45
3799,2024-05-26,desktop,Ukraine,36-45
3800,2024-07-13,tablet,Kazakhstan,26-35
3801,2023-06-24,mobile,Belarus,46-55
3802,2024-04-21,desktop,Belarus,46-55
3803,2024-04-19,desktop,Ukraine,26-35
3804,2023-05-26,tablet,Ukraine,46-55
3805,2023-01-26,mobile,Belarus,46-55
3806,2023-06-02,desktop,Belarus,18-25
3807,2024-03-20,tablet,Kazakhstan,26-35
3808,2023-07-08,mobile,Russia,18-25
3809,2024-02-05,desktop,Kazakhstan,36-45
3810,2023-12-12,mobile,Russia,46-55
3811,2024-02-06,mobile,Belarus,55+
3812,2023-10-12,mobile,Kazakhstan,46-55
3813,2024-05-26,desktop,Ukraine,26-35
3814,2024-05-14,tablet,Russia,36-45
3815,2023-04-19,mobile,Belarus,46-55
3816,2023-10-24,mobile,Kazakhstan,55+
3817,2024-05-21,mobile,Ukraine,46-55
3818,2023-01-14,desktop,Kazakhstan,36-45
3819,2023-11-15,tablet,Ukraine,55+
3820,2023-05-05,tablet,Kazakhstan,55+
3821,2023-10-16,desktop,Belarus,26-35
3822,2024-01-14,tablet,Ukraine,18-25
3823,2023-01-19,desktop,Belarus,46-55
3824,2023-09-10,mobile,Belarus,26-35
3825,2023-11-17,tablet,Ukraine,36-45
3826,2024-07-22,desktop,Belarus,26-35
3827,2023-05-11,desktop,Kazakhstan,55+
3828,2023-08-31,mobile,Ukraine,55+
3829,2024-04-26,mobile,Belarus,55+
3830,2023-04-08,desktop,Kazakhstan,55+
3831,2023-11-26,mobile,Ukraine,46-55
3832,2023-09-30,mobile,Ukraine,46-55
3833,2023-07-17,desktop,Kazakhstan,36-45
3834,2023-03-02,desktop,Kazakhstan,26-35
3835,2023-01-04,desktop,Belarus,55+
3836,2024-05-09,tablet,Kazakhstan,36-45
3837,2023-11-24,desktop,Belarus,55+
3838,2024-07-03,mobile,Kazakhstan,55+
3839,2023-05-04,desktop,Russia,26-35
3840,2024-06-20,tablet,Belarus,26-35
3841,2024-01-21,desktop,Russia,36-45
3842,2023-09-25,mobile,Kazakhstan,36-45
3843,2023-01-26,mobile,Ukraine,18-25
3844,2024-01-13,desktop,Kazakhstan,46-55
3845,2024-01-27,tablet,Kazakhstan,55+
3846,2024-03-30,desktop,Russia,36-45
3847,2024-04-11,desktop,Kazakhstan,55+
3848,2024-04-09,desktop,Kazakhstan,55+
3849,2023-05-12,desktop,Russia,18-25
3850,2023-02-23,desktop,Ukraine,36-45
3851,2023-05-26,desktop,Ukraine,55+
3852,2023-01-27,tablet,Ukraine,36-45
3853,2024-02-10,mobile,Belarus,55+
3854,2023-02-05,tablet,Belarus,36-45
3855,2023-02-10,tablet,Russia,26-35
3856,2024-05-23,mobile,Russia,26-35
3857,2023-06-05,mobile,Kazakhstan,26-35
3858,2023-04-05,desktop,Belarus,36-45
3859,2023-03-25,desktop,Belarus,18-25
3860,2024-05-19,desktop,Russia,55+
3861,2024-03-02,tablet,Ukraine,26-35
3862,2024-07-15,mobile,Kazakhstan,46-55
3863,2023-06-12,mobile,Belarus,26-35
3864,2023-09-03,mobile,Russia,18-25
3865,2023-08-19,desktop,Russia,18-25
3866,2023-08-13,mobile,Kazakhstan,26-35
3867,2024-05-27,desktop,Belarus,46-55
3868,2024-02-10,mobile,Belarus,46-55
3869,2023-01-25,tablet,Ukraine,55+
3870,2023-03-11,mobile,Kazakhstan,55+
3871,2023-02-06,mobile,Kazakhstan,55+
3872,2024-05-18,mobile,Belarus,18-25
3873,2024-01-12,tablet,Kazakhstan,46-55
3874,2023-08-06,mobile,Russia,55+
3875,2023-10-16,desktop,Belarus,55+
3876,2024-02-02,mobile,Kazakhstan,55+
3877,2023-09-20,desktop,Kazakhstan,36-45
3878,2023-09-24,desktop,Russia,36-45
3879,2024-04-07,mobile,Ukraine,55+
3880,2024-06-08,desktop,Kazakhstan,26-35
3881,2023-04-26,mobile,Ukraine,18-25
3882,2023-07-30,mobile,Belarus,26-35
3883,2023-11-07,desktop,Ukraine,18-25
3884,2023-08-24,tablet,Belarus,26-35
3885,2024-06-07,mobile,Belarus,18-25
3886,2023-08-10,mobile,Belarus,26-35
3887,2024-05-26,tablet,Ukraine,36-45
3888,2024-04-13,desktop,Kazakhstan,46-55
3889,2024-05-06,tablet,Belarus,26-35
3890,2023-03-21,tablet,Russia,18-25
3891,2023-02-01,tablet,Russia,18-25
3892,2023-10-08,mobile,Belarus,46-55
3893,2024-01-26,tablet,Kazakhstan,18-25
3894,2023-02-24,desktop,Kazakhstan,26-35
3895,2024-03-09,tablet,Belarus,18-25
3896,2023-10-14,desktop,Russia,36-45
3897,2023-02-05,mobile,Belarus,26-35
3898,2023-09-27,desktop,Kazakhstan,18-25
3899,2023-02-01,desktop,Kazakhstan,18-25
3900,2023-04-26,mobile,Kazakhstan,46-55
3901,2024-07-24,desktop,Belarus,18-25
3902,2024-05-06,mobile,Kazakhstan,26-35
3903,2023-03-08,desktop,Ukraine,18-25
3904,2023-02-08,desktop,Ukraine,46-55
3905,2024-02-27,mobile,Russia,55+
3906,2023-02-15,tablet,Russia,36-45
3907,2023-10-16,tablet,Ukraine,26-35
3908,2023-10-01,mobile,Belarus,26-35
3909,2023-08-29,tablet,Ukraine,18-25
3910,2023-02-15,tablet,Ukraine,55+
3911,2024-05-15,mobile,Russia,36-45
3912,2024-01-08,mobile,Belarus,46-55
3913,2024-04-28,tablet,Kazakhstan,36-45
3914,2024-01-16,tablet,Kazakhstan,36-45
3915,2023-12-22,desktop,Kazakhstan,55+
3916,2024-02-16,desktop,Ukraine,36-45
3917,2023-10-27,mobile,Ukraine,55+
3918,2024-02-22,desktop,Ukraine,18-25
3919,2023-09-17,mobile,Belarus,36-45
3920,2024-04-22,desktop,Kazakhstan,18-25
3921,2023-12-18,tablet,Kazakhstan,55+
3922,2023-12-16,tablet,Kazakhstan,55+
3923,2023-05-23,mobile,Ukraine,18-25
3924,2024-03-05,mobile,Russia,55+
3925,2023-04-17,tablet,Russia,36-45
3926,2024-07-17,tablet,Kazakhstan,26-35
3927,2023-12-09,desktop,Russia,36-45
3928,2024-01-18,tablet,Ukraine,55+
3929,2024-02-07,mobile,Belarus,46-55
3930,2023-04-19,mobile,Ukraine,26-35
3931,2023-07-12,tablet,Russia,55+
3932,2023-04-21,desktop,Kazakhstan,18-25
3933,2023-11-10,mobile,Ukraine,36-45
3934,2023-08-03,tablet,Russia,26-35
3935,2023-01-25,mobile,Russia,36-45
3936,2023-05-04,mobile,Kazakhstan,18-25
3937,2023-03-10,desktop,Ukraine,18-25
3938,2024-03-08,desktop,Ukraine,18-25
3939,2023-11-04,desktop,Ukraine,36-45
3940,2023-08-02,desktop,Ukraine,55+
3941,2024-05-04,tablet,Russia,46-55
3942,2023-02-02,desktop,Belarus,36-45
3943,2023-02-01,desktop,Ukraine,46-55
3944,2024-07-05,mobile,Ukraine,55+
3945,2023-12-26,tablet,Ukraine,18-25
3946,2024-01-25,mobile,Ukraine,18-25
3947,2024-05-01,desktop,Russia,18-25
3948,2023-09-09,tablet,Russia,46-55
3949,2024-01-24,tablet,Belarus,26-35
3950,2024-04-25,mobile,Belarus,36-45
3951,2024-07-19,tablet,Ukraine,26-35
3952,2024-02-25,mobile,Russia,26-35
3953,2023-01-29,tablet,Ukraine,18-25
3954,2024-05-29,mobile,Ukraine,36-45
3955,2024-02-02,tablet,Russia,36-45
3956,2023-05-01,tablet,Ukraine,26-35
3957,2024-04-07,desktop,Kazakhstan,18-25
3958,2023-10-25,tablet,Belarus,46-55
3959,2023-04-23,tablet,Kazakhstan,18-25
3960,2023-07-23,desktop,Ukraine,26-35
3961,2023-01-06,desktop,Kazakhstan,46-55
3962,2023-02-14,desktop,Kazakhstan,26-35
3963,2023-12-15,tablet,Ukraine,26-35
3964,2024-03-31,tablet,Russia,18-25
3965,2023-06-18,mobile,Kazakhstan,55+
3966,2023-01-25,desktop,Ukraine,36-45
3967,2024-03-16,mobile,Belarus,55+
3968,2023-04-19,desktop,Ukraine,18-25
3969,2023-10-13,desktop,Ukraine,18-25
3970,2023-03-08,mobile,Belarus,36-45
3971,2024-05-01,desktop,Kazakhstan,26-35
3972,2023-05-04,mobile,Kazakhstan,18-25
3973,2023-07-11,tablet,Kazakhstan,46-55
3974,2024-07-13,desktop,Belarus,46-55
3975,2023-03-10,tablet,Kazakhstan,55+
3976,2024-02-28,mobile,Russia,26-35
3977,2023-07-27,mobile,Belarus,26-35
3978,2024-02-05,mobile,Belarus,18-25
3979,2024-06-06,mobile,Russia,55+
3980,2023-09-30,tablet,Russia,36-45
3981,2023-05-21,desktop,Kazakhstan,46-55
3982,2023-08-07,mobile,Ukraine,46-55
3983,2024-05-05,mobile,Russia,26-35
3984,2024-02-02,tablet,Russia,26-35
3985,2023-05-11,tablet,Kazakhstan,18-25
3986,2024-05-04,tablet,Russia,55+
3987,2023-06-18,mobile,Ukraine,36-45
3988,2023-08-19,desktop,Ukraine,18-25
3989,2024-03-18,mobile,Belarus,46-55
3990,2023-01-29,mobile,Belarus,46-55
3991,2024-04-05,tablet,Kazakhstan,26-35
3992,2024-05-05,tablet,Ukraine,26-35
3993,2023-09-05,tablet,Belarus,46-55
3994,2023-03-18,desktop,Russia,46-55
3995,2023-03-09,tablet,Russia,26-35
3996,2023-02-10,desktop,Belarus,46-55
3997,2023-10-15,desktop,Belarus,36-45
3998,2024-07-02,tablet,Belarus,36-45
3999,2024-04-26,tablet,Ukraine,46-55
4000,2023-05-21,desktop,Belarus,18-25
4001,2024-05-16,desktop,Russia,36-45
4002,2023-10-02,desktop,Belarus,55+
4003,2024-06-09,mobile,Belarus,36-45
4004,2023-09-03,tablet,Kazakhstan,36-45
4005,2023-11-10,mobile,Belarus,55+
4006,2024-02-26,desktop,Belarus,55+
4007,2024-03-10,tablet,Kazakhstan,55+
4008,2023-05-23,tablet,Belarus,26-35
4009,2024-01-06,tablet,Belarus,26-35
4010,2024-04-18,tablet,Kazakhstan,18-25
4011,2023-10-26,tablet,Kazakhstan,26-35
4012,2023-12-12,mobile,Ukraine,36-45
4013,2023-09-09,desktop,Ukraine,36-45
4014,2024-04-15,tablet,Belarus,26-35
4015,2023-09-18,tablet,Russia,36-45
4016,2023-05-08,desktop,Ukraine,18-25
4017,2023-03-10,mobile,Belarus,46-55
4018,2024-04-10,tablet,Belarus,55+
4019,2024-03-06,mobile,Belarus,18-25
4020,2024-03-13,tablet,Ukraine,55+
4021,2023-04-21,desktop,Ukraine,46-55
4022,2023-11-17,mobile,Kazakhstan,26-35
4023,2023-05-06,desktop,Russia,18-25
4024,2023-03-13,desktop,Russia,55+
4025,2024-07-02,desktop,Kazakhstan,18-25
4026,2024-03-09,mobile,Russia,55+
4027,2023-03-03,mobile,Russia,36-45
4028,2023-10-11,desktop,Ukraine,26-35
4029,2023-08-25,mobile,Belarus,55+
4030,2023-12-29,mobile,Kazakhstan,18-25
4031,2024-07-20,tablet,Belarus,26-35
4032,2023-06-25,desktop,Kazakhstan,55+
4033,2023-01-18,mobile,Russia,55+
4034,2023-10-04,desktop,Russia,18-25
4035,2023-09-10,desktop,Kazakhstan,26-35
4036,2024-04-15,tablet,Kazakhstan,26-35
4037,2023-08-14,desktop,Russia,18-25
4038,2023-09-02,tablet,Belarus,46-55
4039,2024-01-31,desktop,Kazakhstan,26-35
4040,2023-04-13,mobile,Ukraine,46-55
4041,2024-03-29,mobile,Ukraine,55+
4042,2024-01-25,mobile,Belarus,26-35
4043,2024-05-18,desktop,Belarus,36-45
4044,2023-01-22,desktop,Ukraine,46-55
4045,2023-07-30,desktop,Kazakhstan,18-25
4046,2024-01-22,mobile,Ukraine,26-35
4047,2023-08-12,desktop,Belarus,46-55
4048,2023-10-08,mobile,Belarus,26-35
4049,2024-01-24,tablet,Ukraine,18-25
4050,2023-09-07,tablet,Russia,46-55
4051,2023-01-23,desktop,Belarus,36-45
4052,2024-01-26,mobile,Ukraine,46-55
4053,2024-04-01,desktop,Russia,46-55
4054,2023-09-19,desktop,Kazakhstan,36-45
4055,2024-01-11,desktop,Ukraine,26-35
4056,2023-06-22,mobile,Kazakhstan,18-25
4057,2024-01-26,desktop,Russia,26-35
4058,2023-04-03,tablet,Kazakhstan,18-25
4059,2024-07-20,mobile,Belarus,18-25
4060,2024-06-21,desktop,Ukraine,26-35
4061,2023-10-28,mobile,Ukraine,36-45
4062,2023-07-10,mobile,Ukraine,36-45
4063,2023-06-20,tablet,Russia,26-35
4064,2023-04-05,tablet,Russia,55+
4065,2023-06-30,desktop,Ukraine,46-55
4066,2023-06-21,mobile,Russia,26-35
4067,2023-03-20,mobile,Russia,36-45
4068,2023-07-03,tablet,Russia,46-55
4069,2024-07-20,desktop,Kazakhstan,26-35
4070,2024-06-30,mobile,Kazakhstan,18-25
4071,2023-11-30,mobile,Belarus,55+
4072,2023-01-22,tablet,Russia,46-55
4073,2023-05-19,mobile,Russia,46-55
4074,2023-06-09,mobile,Kazakhstan,55+
4075,2024-01-12,tablet,Belarus,46-55
4076,2023-09-09,desktop,Kazakhstan,18-25
4077,2023-09-12,mobile,Russia,18-25
4078,2024-01-22,mobile,Russia,36-45
4079,2024-04-16,tablet,Ukraine,46-55
4080,2024-07-17,tablet,Ukraine,55+
4081,2024-04-22,tablet,Belarus,55+
4082,2024-02-19,desktop,Ukraine,26-35
4083,2024-05-30,desktop,Kazakhstan,18-25
4084,2023-07-31,mobile,Belarus,36-45
4085,2023-04-29,tablet,Ukraine,46-55
4086,2024-01-20,desktop,Belarus,18-25
4087,2023-11-19,desktop,Kazakhstan,18-25
4088,2023-08-09,desktop,Kazakhstan,46-55
4089,2023-05-24,tablet,Belarus,46-55
4090,2023-09-08,mobile,Russia,26-35
4091,2024-03-25,desktop,Ukraine,46-55
4092,2024-04-22,tablet,Ukraine,36-45
4093,2023-07-29,desktop,Kazakhstan,46-55
4094,2023-02-22,mobile,Kazakhstan,18-25
4095,2023-10-30,desktop,Russia,36-45
4096,2024-04-21,desktop,Ukraine,18-25
4097,2023-10-29,desktop,Ukraine,18-25
4098,2024-05-05,mobile,Belarus,36-45
4099,2023-07-18,desktop,Kazakhstan,18-25
4100,2023-04-14,mobile,Belarus,18-25
4101,2023-01-26,tablet,Kazakhstan,55+
4102,2024-01-16,mobile,Ukraine,46-55
4103,2023-12-09,tablet,Ukraine,36-45
4104,2023-12-01,desktop,Belarus,18-25
4105,2024-06-13,tablet,Russia,46-55
4106,2024-05-14,desktop,Russia,55+
4107,2024-06-02,mobile,Kazakhstan,46-55
4108,2023-12-05,tablet,Ukraine,36-45
4109,2023-05-28,mobile,Kazakhstan,18-25
4110,2024-01-29,desktop,Ukraine,26-35
4111,2023-02-12,mobile,Belarus,18-25
4112,2023-05-17,mobile,Ukraine,55+
4113,2023-07-18,desktop,Kazakhstan,46-55
4114,2024-07-14,tablet,Belarus,26-35
4115,2023-01-01,mobile,Kazakhstan,18-25
4116,2023-09-29,tablet,Ukraine,18-25
4117,2023-08-13,desktop,Kazakhstan,46-55
4118,2023-04-27,mobile,Ukraine,36-45
4119,2024-01-17,desktop,Belarus,55+
4120,2024-07-25,tablet,Belarus,36-45
4121,2024-06-23,mobile,Belarus,55+
4122,2023-09-09,mobile,Russia,46-55
4123,2024-05-09,desktop,Belarus,55+
4124,2023-11-04,desktop,Ukraine,18-25
4125,2023-11-04,desktop,Russia,26-35
4126,2024-07-22,mobile,Kazakhstan,26-35
4127,2024-04-20,mobile,Russia,55+
4128,2024-06-01,desktop,Ukraine,46-55
4129,2024-03-05,tablet,Belarus,36-45
4130,2023-03-25,mobile,Kazakhstan,55+
4131,2024-05-07,tablet,Russia,36-45
4132,2023-02-28,desktop,Ukraine,46-55
4133,2023-06-07,desktop,Ukraine,18-25
4134,2023-12-08,desktop,Russia,36-45
4135,2023-08-30,desktop,Ukraine,46-55
4136,2023-08-08,desktop,Ukraine,26-35
4137,2023-10-21,mobile,Kazakhstan,36-45
4138,2023-06-13,tablet,Belarus,55+
4139,2024-01-21,mobile,Russia,18-25
4140,2023-03-26,tablet,Russia,26-35
4141,2024-07-07,desktop,Ukraine,18-25
4142,2023-06-05,mobile,Russia,46-55
4143,2023-07-01,mobile,Kazakhstan,36-45
4144,2024-01-11,tablet,Belarus,55+
4145,2023-03-31,mobile,Kazakhstan,36-45
4146,2023-12-05,mobile,Russia,55+
4147,2023-03-26,mobile,Russia,26-35
4148,2023-06-24,desktop,Ukraine,18-25
4149,2023-10-01,tablet,Belarus,55+
4150,2024-06-22,mobile,Belarus,26-35
4151,2023-03-08,desktop,Belarus,26-35
4152,2024-06-11,mobile,Ukraine,55+
4153,2023-08-18,tablet,Belarus,18-25
4154,2024-02-07,desktop,Kazakhstan,46-55
4155,2024-04-08,desktop,Belarus,36-45
4156,2024-02-15,desktop,Kazakhstan,36-45
4157,2023-12-01,mobile,Kazakhstan,46-55
4158,2023-06-02,tablet,Kazakhstan,18-25
4159,2023-03-23,mobile,Russia,26-35
4160,2023-04-21,desktop,Kazakhstan,26-35
4161,2023-03-17,desktop,Belarus,36-45
4162,2023-09-02,tablet,Ukraine,46-55
4163,2024-02-24,mobile,Belarus,26-35
4164,2024-04-29,tablet,Russia,36-45
4165,2023-06-10,desktop,Kazakhstan,36-45
4166,2023-03-09,mobile,Russia,36-45
4167,2024-02-03,mobile,Ukraine,46-55
4168,2024-02-12,tablet,Belarus,46-55
4169,2023-05-17,desktop,Ukraine,36-45
4170,2023-07-08,mobile,Kazakhstan,36-45
4171,2024-03-01,mobile,Ukraine,36-45
4172,2023-06-01,mobile,Kazakhstan,26-35
4173,2024-06-09,tablet,Ukraine,36-45
4174,2023-07-27,tablet,Kazakhstan,46-55
4175,2023-02-09,mobile,Belarus,36-45
4176,2024-01-17,desktop,Russia,18-25
4177,2024-05-09,tablet,Kazakhstan,26-35
4178,2023-06-01,desktop,Belarus,55+
4179,2024-02-05,tablet,Kazakhstan,46-55
4180,2023-02-10,desktop,Belarus,55+
4181,2024-04-12,mobile,Belarus,36-45
4182,2023-01-19,desktop,Russia,46-55
4183,2024-03-03,desktop,Kazakhstan,36-45
4184,2023-08-17,desktop,Belarus,36-45
4185,2023-02-09,mobile,Belarus,46-55
4186,2023-09-29,mobile,Kazakhstan,18-25
4187,2023-08-16,desktop,Kazakhstan,46-55
4188,2023-01-03,desktop,Russia,18-25
4189,2023-10-08,tablet,Ukraine,18-25
4190,2024-05-28,tablet,Belarus,55+
4191,2023-02-22,desktop,Kazakhstan,55+
4192,2024-07-19,desktop,Russia,26-35
4193,2024-02-03,tablet,Belarus,26-35
4194,2024-07-12,tablet,Kazakhstan,18-25
4195,2024-03-15,mobile,Belarus,26-35
4196,2024-05-06,mobile,Russia,26-35
4197,2023-09-22,mobile,Belarus,36-45
4198,2024-03-01,mobile,Ukraine,26-35
4199,2023-06-17,desktop,Russia,36-45
4200,2023-11-13,tablet,Russia,18-25
4201,2023-06-09,mobile,Russia,26-35
4202,2023-03-09,desktop,Kazakhstan,18-25
4203,2024-04-07,desktop,Russia,55+
4204,2024-07-01,desktop,Russia,46-55
4205,2023-10-12,mobile,Belarus,18-25
4206,2023-12-28,mobile,Ukraine,26-35
4207,2024-07-12,desktop,Russia,55+
4208,2023-03-30,mobile,Kazakhstan,26-35
4209,2023-12-17,mobile,Kazakhstan,46-55
4210,2023-12-26,mobile,Belarus,46-55
4211,2024-03-18,mobile,Ukraine,26-35
4212,2023-06-21,mobile,Ukraine,55+
4213,2023-03-10,tablet,Kazakhstan,46-55
4214,2024-07-24,desktop,Ukraine,36-45
4215,2024-01-13,mobile,Russia,18-25
4216,2024-04-08,mobile,Russia,55+
4217,2023-12-30,mobile,Belarus,36-45
4218,2024-03-01,tablet,Russia,36-45
4219,2024-04-19,mobile,Kazakhstan,18-25
4220,2024-06-17,tablet,Russia,55+
4221,2023-05-20,desktop,Ukraine,55+
4222,2024-07-18,tablet,Belarus,18-25
4223,2023-02-03,tablet,Belarus,26-35
4224,2023-11-16,tablet,Ukraine,36-45
4225,2023-02-09,mobile,Russia,36-45
4226,2023-05-21,tablet,Belarus,46-55
4227,2023-06-06,desktop,Belarus,46-55
4228,2023-03-18,tablet,Belarus,18-25
4229,2024-05-25,desktop,Belarus,46-55
4230,2023-01-24,mobile,Belarus,36-45
4231,2023-07-09,tablet,Russia,26-35
4232,2024-06-21,tablet,Russia,36-45
4233,2023-04-27,mobile,Belarus,36-45
4234,2023-11-22,mobile,Kazakhstan,55+
4235,2023-08-06,tablet,Russia,26-35
4236,2023-02-20,desktop,Belarus,55+
4237,2024-07-08,mobile,Belarus,55+
4238,2023-11-01,mobile,Ukraine,18-25
4239,2023-11-16,desktop,Russia,36-45
4240,2023-10-03,tablet,Russia,26-35
4241,2023-03-12,mobile,Russia,18-25
4242,2024-05-03,mobile,Ukraine,36-45
4243,2024-02-20,tablet,Russia,36-45
4244,2023-06-12,tablet,Kazakhstan,18-25
4245,2023-12-09,mobile,Kazakhstan,55+
4246,2023-04-17,tablet,Russia,46-55
4247,2023-08-12,tablet,Kazakhstan,26-35
4248,2024-06-05,mobile,Ukraine,18-25
4249,2024-06-19,desktop,Kazakhstan,46-55
4250,2024-07-14,mobile,Russia,46-55
4251,2023-08-05,tablet,Ukraine,26-35
4252,2024-06-24,desktop,Belarus,26-35
4253,2024-02-19,tablet,Ukraine,55+
4254,2023-10-22,desktop,Kazakhstan,55+
4255,2023-05-08,tablet,Ukraine,36-45
4256,2024-05-24,mobile,Russia,46-55
4257,2023-07-15,tablet,Belarus,26-35
4258,2023-07-08,tablet,Russia,26-35
4259,2023-05-16,tablet,Russia,26-35
4260,2023-09-13,tablet,Russia,18-25
4261,2024-02-09,mobile,Kazakhstan,36-45
4262,2023-04-26,tablet,Russia,26-35
4263,2023-04-24,tablet,Russia,46-55
4264,2023-04-20,desktop,Kazakhstan,46-55
4265,2023-05-28,mobile,Russia,36-45
4266,2023-11-29,desktop,Ukraine,55+
4267,2023-10-09,desktop,Kazakhstan,26-35
4268,2023-07-31,desktop,Belarus,26-35
4269,2023-09-06,desktop,Ukraine,36-45
4270,2024-03-23,mobile,Belarus,18-25
4271,2024-03-19,desktop,Kazakhstan,18-25
4272,2023-03-03,tablet,Ukraine,55+
4273,2023-10-24,mobile,Ukraine,18-25
4274,2023-10-22,mobile,Belarus,36-45
4275,2023-07-01,desktop,Russia,46-55
4276,2024-06-26,mobile,Ukraine,36-45
4277,2023-11-07,tablet,Kazakhstan,46-55
4278,2023-07-25,tablet,Belarus,46-55
4279,2024-02-04,desktop,Kazakhstan,46-55
4280,2023-08-14,desktop,Kazakhstan,18-25
4281,2023-08-29,tablet,Ukraine,46-55
4282,2023-08-13,tablet,Kazakhstan,18-25
4283,2023-10-02,tablet,Belarus,55+
4284,2023-09-18,tablet,Russia,36-45
4285,2024-06-12,desktop,Ukraine,18-25
4286,2023-03-06,tablet,Russia,26-35
4287,2023-10-17,desktop,Kazakhstan,55+
4288,2024-06-26,mobile,Ukraine,55+
4289,2023-01-04,mobile,Russia,36-45
4290,2024-07-21,desktop,Belarus,18-25
4291,2024-05-07,mobile,Kazakhstan,18-25
4292,2023-11-10,tablet,Ukraine,36-45
4293,2023-10-06,tablet,Kazakhstan,46-55
4294,2024-01-01,mobile,Ukraine,46-55
4295,2023-07-20,mobile,Belarus,18-25
4296,2023-12-11,desktop,Ukraine,26-35
4297,2024-06-29,desktop,Ukraine,26-35
4298,2024-03-17,tablet,Russia,18-25
4299,2023-04-16,tablet,Kazakhstan,26-35
4300,2024-02-25,mobile,Kazakhstan,46-55
4301,2024-02-27,tablet,Russia,18-25
4302,2024-07-15,desktop,Kazakhstan,26-35
4303,2023-08-08,mobile,Belarus,18-25
4304,2023-02-07,desktop,Russia,55+
4305,2024-02-23,mobile,Belarus,55+
4306,2024-04-05,mobile,Russia,36-45
4307,2023-08-31,tablet,Russia,18-25
4308,2023-09-14,tablet,Kazakhstan,18-25
4309,2024-05-02,tablet,Belarus,55+
4310,2023-06-21,tablet,Russia,46-55
4311,2023-08-10,desktop,Belarus,18-25
4312,2023-04-01,tablet,Kazakhstan,55+
4313,2023-10-12,mobile,Ukraine,36-45
4314,2024-01-01,desktop,Kazakhstan,18-25
4315,2023-04-10,tablet,Russia,36-45
4316,2023-07-17,mobile,Kazakhstan,26-35
4317,2023-02-16,tablet,Kazakhstan,26-35
4318,2023-08-03,mobile,Kazakhstan,36-45
4319,2024-04-16,mobile,Ukraine,26-35
4320,2023-05-18,mobile,Russia,26-35
4321,2024-01-11,tablet,Belarus,46-55
4322,2023-06-07,tablet,Russia,26-35
4323,2024-04-30,desktop,Russia,26-35
4324,2024-01-19,mobile,Kazakhstan,46-55
4325,2023-04-22,mobile,Kazakhstan,26-35
4326,2023-03-16,mobile,Ukraine,18-25
4327,2024-03-21,mobile,Kazakhstan,36-45
4328,2024-06-16,tablet,Belarus,46-55
4329,2023-06-11,tablet,Kazakhstan,46-55
4330,2024-03-11,mobile,Ukraine,36-45
4331,2023-11-20,desktop,Kazakhstan,18-25
4332,2023-07-20,desktop,Belarus,46-55
4333,2024-07-02,desktop,Russia,55+
4334,2023-04-29,tablet,Kazakhstan,18-25
4335,2023-08-24,tablet,Russia,55+
4336,2024-05-05,desktop,Kazakhstan,18-25
4337,2024-06-14,mobile,Kazakhstan,26-35
4338,2023-09-04,mobile,Russia,26-35
4339,2024-07-05,tablet,Russia,36-45
4340,2024-06-21,tablet,Russia,36-45
4341,2023-09-25,desktop,Kazakhstan,26-35
4342,2023-02-15,desktop,Ukraine,26-35
4343,2023-05-24,mobile,Russia,55+
4344,2023-06-01,tablet,Ukraine,18-25
4345,2024-03-08,tablet,Russia,36-45
4346,2024-04-16,mobile,Belarus,36-45
4347,2023-01-31,mobile,Russia,18-25
4348,2023-01-25,tablet,Russia,18-25
4349,2023-11-27,mobile,Russia,18-25
4350,2023-07-14,desktop,Russia,46-55
4351,2024-07-05,tablet,Belarus,18-25
4352,2023-01-27,tablet,Kazakhstan,36-45
4353,2023-11-17,desktop,Russia,55+
4354,2023-10-24,desktop,Belarus,26-35
4355,2023-03-29,tablet,Kazakhstan,55+
4356,2024-07-06,desktop,Belarus,46-55
4357,2024-06-18,mobile,Kazakhstan,26-35
4358,2023-10-23,tablet,Russia,36-45
4359,2024-01-24,desktop,Russia,55+
4360,2024-03-21,desktop,Russia,18-25
4361,2023-02-20,mobile,Belarus,26-35
4362,2024-01-22,desktop,Belarus,18-25
4363,2024-01-06,tablet,Belarus,55+
4364,2023-06-03,desktop,Ukraine,55+
4365,2023-05-06,mobile,Ukraine,26-35
4366,2023-10-03,tablet,Kazakhstan,36-45
4367,2024-01-14,tablet,Russia,36-45
4368,2023-11-14,mobile,Ukraine,18-25
4369,2024-07-19,tablet,Russia,46-55
4370,2023-02-24,desktop,Kazakhstan,26-35
4371,2024-02-25,tablet,Ukraine,55+
4372,2023-12-30,mobile,Kazakhstan,26-35
4373,2023-03-08,mobile,Belarus,18-25
4374,2023-05-06,desktop,Belarus,55+
4375,2023-05-08,tablet,Russia,36-45
4376,2023-09-22,tablet,Kazakhstan,55+
4377,2024-04-30,desktop,Kazakhstan,55+
4378,2023-07-18,desktop,Kazakhstan,55+
